macro_topic,macro_topic_name,corporate_subgroup,corporate_final_merge_group_id,corporate_topic_label,corporate_topic_summary,year,series_role,source,year_frequency,denominator_source_docs_in_macro_topic,relative_share_of_macro_topic_source_docs,year_document_count,annual_source_macro_document_count,annual_document_prevalence,n_contributing_external_topics,contributing_external_group_count,contributing_external_groups_json,series_unique_document_count,series_topic_size_count,corporate_topic_size_count,corporate_group_size_count,corporate_unique_document_count,corporate_topic_id
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2012,academic_aggregate,academic,47,7527,0.0062441875913378,44,426,0.1032863849765258,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2013,academic_aggregate,academic,62,7527,0.0082370134183605,59,484,0.1219008264462809,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2014,academic_aggregate,academic,67,7527,0.0089012886940348,64,571,0.1120840630472854,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2015,academic_aggregate,academic,70,7527,0.0092998538594393,64,575,0.1113043478260869,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2016,academic_aggregate,academic,74,7527,0.0098312740799787,68,631,0.1077654516640253,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2017,academic_aggregate,academic,99,7527,0.0131526504583499,98,808,0.1212871287128712,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2018,academic_aggregate,academic,132,7527,0.0175368672777999,127,1267,0.1002367797947908,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2019,academic_aggregate,academic,217,7527,0.0288295469642619,209,1777,0.1176139561057962,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2020,academic_aggregate,academic,225,7527,0.0298923874053407,222,1857,0.1195476575121163,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2021,academic_aggregate,academic,272,7527,0.0361365749966786,266,2207,0.120525600362483,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2022,academic_aggregate,academic,306,7527,0.0406536468712634,288,2238,0.128686327077748,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2023,academic_aggregate,academic,428,7527,0.0568619635977148,409,2855,0.1432574430823117,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2024,academic_aggregate,academic,818,7527,0.1086754351003055,777,4721,0.1645837746240203,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2025,academic_aggregate,academic,379,7527,0.0503520658961073,362,2367,0.1529362061681453,9,9,"[{""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG09""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG10""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_PG19""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S021""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S022""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S031""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S045""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S099""}, {""subgroup"": ""academic_T6"", ""final_merge_group_id"": ""academic_T6_S107""}]",3346,3500,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2000,corporate,corporate,14,4071,0.0034389584868582,14,14,1.0,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2001,corporate,corporate,11,4071,0.0027020388111029,9,9,1.0,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2002,corporate,corporate,11,4071,0.0027020388111029,11,11,1.0,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2003,corporate,corporate,16,4071,0.0039302382706951,15,15,1.0,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2004,corporate,corporate,25,4071,0.0061409972979611,21,21,1.0,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2005,corporate,corporate,32,4071,0.0078604765413903,23,23,1.0,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2006,corporate,corporate,94,4071,0.023090149840334,68,70,0.9714285714285714,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2007,corporate,corporate,131,4071,0.0321788258413166,91,94,0.9680851063829788,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2008,corporate,corporate,183,4071,0.0449521002210759,122,124,0.9838709677419356,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2009,corporate,corporate,311,4071,0.0763940063866372,222,224,0.9910714285714286,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2010,corporate,corporate,334,4071,0.0820437239007614,226,228,0.9912280701754386,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2011,corporate,corporate,410,4071,0.1007123556865635,263,267,0.9850187265917604,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2012,corporate,corporate,504,4071,0.1238025055268975,300,301,0.9966777408637874,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2013,corporate,corporate,500,4071,0.1228199459592237,302,303,0.9966996699669968,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2014,corporate,corporate,552,4071,0.135593220338983,311,313,0.9936102236421726,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2015,corporate,corporate,569,4071,0.1397690985015966,298,299,0.9966555183946488,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2016,corporate,corporate,436,4071,0.1070989928764431,231,231,1.0,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2017,corporate,corporate,436,4071,0.1070989928764431,216,216,1.0,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2018,corporate,corporate,414,4071,0.1016949152542373,215,218,0.9862385321100916,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2019,corporate,corporate,392,4071,0.0962908376320314,202,202,1.0,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
T6,"Ecosystems, pollution, and environmental stewardship",corporate_T6,corporate_T6_PG01,Environmental Liability and Regulatory Compliance Burden,"The micro-topic tracks the evolution of corporate exposure to environmental liabilities stemming from regulatory obligations, primarily involving the EPA, across various operational phases, shifting from a focus on financial risk to a pervasive emphasis on strict regulatory compliance and enforcement risk.",2020,corporate,corporate,338,4071,0.0830262834684352,181,184,0.9836956521739132,0,0,[],4037,7087,7087,5,4037,corporate_T6::corporate_T6_PG01
