topic_id,macro_topic,source,subgroup,final_merge_group_id,component_micro_topic_id,component_topic_name,component_count,component_representation,component_order
academic_T3::academic_T3_S126,T3,academic,academic_T3,academic_T3_S126,126,126_organisers_gatherings_attendees_organizers,124,organisers · gatherings · attendees · organizers · festivals · festivalgoers · conferences · goers · festival · promoters,1
academic_T3::academic_T3_S129,T3,academic,academic_T3,academic_T3_S129,135,135_hydropower_wefs_wef_nexuses,118,hydropower · wefs · wef · nexuses · sectors · wefe · waterfood · ef2w · water · irrigation,1
academic_T3::academic_T3_S134,T3,academic,academic_T3,academic_T3_S134,134,134_fintech_fintechs_findingsfintech_blockchain,118,fintech · fintechs · findingsfintech · blockchain · ecosystem · transformative · fin · fy17 · banking · crowdlending,1
academic_T3::academic_T3_S135,T3,academic,academic_T3,academic_T3_S135,143,143_drying_dehydrator_dehydrators_dryers,108,drying · dehydrator · dehydrators · dryers · dryer · solar · moisture · convection · dried · convective,1
academic_T3::academic_T3_S141,T3,academic,academic_T3,academic_T3_S141,141,141_sustentabilidade_ambientais_sostenibilidad_economico,110,sustentabilidade · ambientais · sostenibilidad · economico · capacidade · sustentavel · inovacao · ambiente · responsabilidade · revisao,1
academic_T3::academic_T3_S142,T3,academic,academic_T3,academic_T3_S142,142,142_soundproofing_acoustics_acoustical_composites,108,soundproofing · acoustics · acoustical · composites · insulation · absorbers · aeroacoustics · coir · bagasse · jute,1
academic_T3::academic_T3_S145,T3,academic,academic_T3,academic_T3_S145,145,145_innovacion_fruga_innovations_purposefrugal,105,innovacion · fruga · innovations · purposefrugal · innovators · frugal · frugality · frugales · ingenuity · economies,1
academic_T3::academic_T3_S146,T3,academic,academic_T3,academic_T3_S146,146,146_sostenibilidad_agricultura_alimentacion_evaluacion,105,sostenibilidad · agricultura · alimentacion · evaluacion · productivos · desarrollo · produccion · producao · investigacion · innovaciones,1
academic_T3::academic_T3_S151,T3,academic,academic_T3,academic_T3_S151,151,151_photovoltaic_photovoltaics_perovskites_pv,102,photovoltaic · photovoltaics · perovskites · pv · perovskite · semiconductor · semiconductors · heterojunction · solar · solardesign,1
academic_T3::academic_T3_S157,T3,academic,academic_T3,academic_T3_S157,157,157_cathodes_lifepo4_batteries_cathode,97,cathodes · lifepo4 · batteries · cathode · licoo2 · recycling · battery · ghgs · metals · bauxite,1
academic_T3::academic_T3_S160,T3,academic,academic_T3,academic_T3_S160,160,160_hydrogenpowered_emissions_biohydrogen_hydrogen,96,hydrogenpowered · emissions · biohydrogen · hydrogen · fuels · fuel · hydrogenassociation · h2 · hydrogenâ · diesel,1
academic_T3::academic_T3_S161,T3,academic,academic_T3,academic_T3_S161,161,161_tamarind_cassava_coconut_tempeh,94,tamarind · cassava · coconut · tempeh · pkm · mangrove · maluku · moringa · processed · pedesaan,1
academic_T3::academic_T3_S167,T3,academic,academic_T3,academic_T3_S167,167,167_hplc_chromatography_chromatographic_fluorimetric,88,hplc · chromatography · chromatographic · fluorimetric · solvents · acetonitrile · bioanalytical · spectrophotometric · spectrophotometry · greener,1
academic_T3::academic_T3_S170,T3,academic,academic_T3,academic_T3_S170,170,170_scorecard_scorecards_bsc_bscs,86,scorecard · scorecards · bsc · bscs · sbsc · kpis · indicators · strategicznego · strategic · findingspaper,1
academic_T3::academic_T3_S176,T3,academic,academic_T3,academic_T3_S176,176,176_intergenerational_entrepreneurship_enterprising_purposefamily,79,intergenerational · entrepreneurship · enterprising · purposefamily · implicationsfamily · succession · entrepreneurial · entrepreneuring · legacy · firms,1
academic_T3::academic_T3_S184,T3,academic,academic_T3,academic_T3_S184,184,184_gmos_gmo_biotechnology_biotechnological,71,gmos · gmo · biotechnology · biotechnological · crops · monsanto · cultivars · biotech · biotechnologists · crop,1
academic_T3::academic_T3_S186,T3,academic,academic_T3,academic_T3_S186,186,186_cooperatives_cooperativ_cooperative_cooperativism,71,cooperatives · cooperativ · cooperative · cooperativism · microcredits · cooperation · coop · environnementale · participation · ecoresponsables,1
academic_T3::academic_T3_S189,T3,academic,academic_T3,academic_T3_S189,189,189_leather_tanneries_tannery_leathers,70,leather · tanneries · tannery · leathers · tanning · tannins · tannin · sheepskin · chromium · effluents,1
academic_T3::academic_T3_S193,T3,academic,academic_T3,academic_T3_S193,193,193_tampons_menstruators_biodegradability_menstruation,68,tampons · menstruators · biodegradability · menstruation · biodegradable · absorbency · menstruating · sanitary · continence · menstrual,1
academic_T3::academic_T3_S201,T3,academic,academic_T3,academic_T3_S201,201,201_plantable_growers_floricultural_plants,65,plantable · growers · floricultural · plants · purchasers · floriculture · perennials · horticulture · usda · gardening,1
academic_T3::academic_T3_S202,T3,academic,academic_T3,academic_T3_S202,202,202_ecomarketing_marketing_enterprises_globalization,65,ecomarketing · marketing · enterprises · globalization · інтегрованих · ісмsmall · goods · соціальноі · principles · promotion,1
academic_T3::academic_T3_S208,T3,academic,academic_T3,academic_T3_S208,208,208_lca_emissions_ghg_ghgs,59,lca · emissions · ghg · ghgs · carbon · co2e · footprint · emission · co2 · footprinting,1
academic_T3::academic_T3_S213,T3,academic,academic_T3,academic_T3_S213,213,213_renewables_fuel_fuels_energetika,58,renewables · fuel · fuels · energetika · geoengineering · hydropower · igy · electricity · coal · oil,1
academic_T3::academic_T3_S216,T3,academic,academic_T3,academic_T3_S216,216,216_municipalities_municipal_participatory_governments,57,municipalities · municipal · participatory · governments · councils · collectivities · municipality · government · implementations · harare,1
academic_T3::academic_T3_S217,T3,academic,academic_T3,academic_T3_S217,217,217_takaful_sdgs_sukuk_microfinance,57,takaful · sdgs · sukuk · microfinance · islamic · sharia · shariah · zakat · isf · riba,1
academic_T3::academic_T3_S219,T3,academic,academic_T3,academic_T3_S219,219,219_ai_chatbots_generative_personalisation,56,ai · chatbots · generative · personalisation · analytics · marketers · interactivity · anthropomorphism · mindful · anthropomorphizing,1
academic_T3::academic_T3_S220,T3,academic,academic_T3,academic_T3_S220,220,220_gic_intangible_grc_gsci,55,gic · intangible · grc · gsci · implicationsmanufacturing · capabilities · profitability · gsc · gac · capital,1
academic_T3::academic_T3_S226,T3,academic,academic_T3,academic_T3_S226,226,226_ahp_materials_topsis_subcriteria,53,ahp · materials · topsis · subcriteria · material · criteria · insulating · timber · selection · building,1
academic_T3::academic_T3_S227,T3,academic,academic_T3,academic_T3_S227,227,227_geographical_terroir_designations_gi,53,geographical · terroir · designations · gi · wipo · gis · indication · designation · producers · pgi,1
corporate_T3::corporate_T3_PG01,T3,corporate,corporate_T3,corporate_T3_PG01,1,1_evolving_obsolescence_competitors_developing,27,evolving · obsolescence · competitors · developing · develop · development · customers · manufacturing · uncompetitive · technologies,1
corporate_T3::corporate_T3_PG01,T3,corporate,corporate_T3,corporate_T3_PG01,4,4_commercializing_commercialize_commercialized_customers,14,commercializing · commercialize · commercialized · customers · commercial · epa · competing · willingness · industries · markets,2
corporate_T3::corporate_T3_PG01,T3,corporate,corporate_T3,corporate_T3_PG01,7,7_electrolyzers_competitor_pem_competing,11,electrolyzers · competitor · pem · competing · electrolyzer · competitive · technologies · technological · degradables · polyethylene,3
corporate_T3::corporate_T3_PG01,T3,corporate,corporate_T3,corporate_T3_PG01,8,8_consumer_environmental_profitability_customer,8,consumer · environmental · profitability · customer · economic · downturn · consideration · audit · profitable · client,4
corporate_T3::corporate_T3_S000,T3,corporate,corporate_T3,corporate_T3_S000,0,0_emissions_stakeholders_sustainability_consumption,46,emissions · stakeholders · sustainability · consumption · stakeholder · sustainable · ghg · esg · renewable · demand,1
corporate_T3::corporate_T3_S002,T3,corporate,corporate_T3,corporate_T3_S002,2,2_consumers_consumer_competitors_competition,21,consumers · consumer · competitors · competition · fluctuations · industry · manufacturers · shortages · sales · customer,1
corporate_T3::corporate_T3_S003,T3,corporate,corporate_T3,corporate_T3_S003,3,3_fda_regulation_regulatory_recalls,18,fda · regulation · regulatory · recalls · regulations · packaging · compliance · supplement · nutritional · unapproved,1
corporate_T3::corporate_T3_S005,T3,corporate,corporate_T3,corporate_T3_S005,5,5_dehydratech_lexaria_hemp_vipova,12,dehydratech · lexaria · hemp · vipova · thc · bioavailability · bioactivity · beverages · distribution · powders,1
corporate_T3::corporate_T3_S006,T3,corporate,corporate_T3,corporate_T3_S006,6,6_environmental_liabilities_liability_risks,11,environmental · liabilities · liability · risks · compliance · mining · environment · obligations · penalties · osha,1
corporate_T3::corporate_T3_S009,T3,corporate,corporate_T3,corporate_T3_S009,9,9_sustainable_transact_manufacturing_renewafuel,6,sustainable · transact · manufacturing · renewafuel · energy · biofuel · emissions · carbon · economy · asset,1
corporate_T3::corporate_T3_S010,T3,corporate,corporate_T3,corporate_T3_S010,10,10_biochar_biomass_biofraction_pyrolysis,6,biochar · biomass · biofraction · pyrolysis · catalytic · feedstock · brl · carbon · syngas · synthetic,1
media_T3::media_T3_PG01,T3,media,media_T3,media_T3_PG01,3,3_gsb_sustainable_initiatives_guardian,95,gsb · sustainable · initiatives · guardian · business · case · criteria · studies · awards · articles,1
media_T3::media_T3_PG01,T3,media,media_T3,media_T3_PG01,5,5_sustainable_gsb_initiatives_innovation,69,sustainable · gsb · initiatives · innovation · business · cases · criteria · studies · case · genuine,2
media_T3::media_T3_PG01,T3,media,media_T3,media_T3_PG01,7,7_sustainable_unilever_guardian_sainsbury,67,sustainable · unilever · guardian · sainsbury · sponsored · journalist · content · consumption · editorial · produced,3
media_T3::media_T3_PG01,T3,media,media_T3,media_T3_PG01,11,11_sustainable_unilever_hub_funded,55,sustainable · unilever · hub · funded · independent · supporter · wellbeing · contributes · bbc · journalist,4
media_T3::media_T3_PG02,T3,media,media_T3,media_T3_PG02,4,4_join_gsb_experts_professionals,69,join · gsb · experts · professionals · inbox · community · direct · member · like,1
media_T3::media_T3_PG02,T3,media,media_T3,media_T3_PG02,6,6_join_gsb_experts_professionals,67,join · gsb · experts · professionals · inbox · community · direct · member · like,2
media_T3::media_T3_PG02,T3,media,media_T3,media_T3_PG02,9,9_join_gsb_experts_professionals,62,join · gsb · experts · professionals · inbox · community · direct · member · like,3
media_T3::media_T3_PG02,T3,media,media_T3,media_T3_PG02,10,10_join_gsb_inbox_experts,59,join · gsb · inbox · experts · professionals · community · direct · member · like,4
media_T3::media_T3_S000,T3,media,media_T3,media_T3_S000,0,0_sustainable_eco_consumption_environmental,15334,sustainable · eco · consumption · environmental · emissions · consumer · consumers · environment · industry · carbon,1
media_T3::media_T3_S001,T3,media,media_T3,media_T3_S001,1,1_sustainable_join_gsb_promoting,147,sustainable · join · gsb · promoting · inbox · experts · professionals · funded · community · published,1
media_T3::media_T3_S002,T3,media,media_T3,media_T3_S002,2,2_contributing_environmentalists_join_share,130,contributing · environmentalists · join · share · connect · sharing · gsb · develop · industry · experts,1
media_T3::media_T3_S008,T3,media,media_T3,media_T3_S008,8,8_join_gsb_experts_save,65,join · gsb · experts · save · professionals · inbox · researchers · community · direct · member,1
academic_T4::academic_T4_PG01,T4,academic,academic_T4,academic_T4_PG01,0,0_disclosures_stakeholders_esg_csr,6471,disclosures · stakeholders · esg · csr · shareholders · disclosure · stakeholder · transparency · shareholder · disclosed,1
academic_T4::academic_T4_PG01,T4,academic,academic_T4,academic_T4_PG01,53,53_esg_csr_gaap_disclosure,55,esg · csr · gaap · disclosure · idnfinancials · nontax · reporting · reports · firms · accrual,2
academic_T4::academic_T4_PG02,T4,academic,academic_T4,academic_T4_PG02,2,2_cointegration_econometric_emissions_gdp,626,cointegration · econometric · emissions · gdp · brics · economies · autoregressive · pollution · co2 · regression,1
academic_T4::academic_T4_PG02,T4,academic,academic_T4,academic_T4_PG02,5,5_emissions_china_carbon_spillover,387,emissions · china · carbon · spillover · emission · pollution · agglomeration · ets · cetp · gdp,2
academic_T4::academic_T4_PG02,T4,academic,academic_T4,academic_T4_PG02,46,46_emissions_digitalization_carbon_spillover,67,emissions · digitalization · carbon · spillover · emission · digital · digitization · econometric · urbanization · china,3
academic_T4::academic_T4_PG02,T4,academic,academic_T4,academic_T4_PG02,48,48_fdi_economies_econometric_institutional,63,fdi · economies · econometric · institutional · gdp · indicators · governance · kuznets · globalization · industrialization,4
academic_T4::academic_T4_PG02,T4,academic,academic_T4,academic_T4_PG02,49,49_spillover_dif_carbon_endogeneity,60,spillover · dif · carbon · endogeneity · agglomeration · china · fintech · pollution · ggp · emission,5
academic_T4::academic_T4_PG03,T4,academic,academic_T4,academic_T4_PG03,3,3_ccs_co2_carbonates_carbonate,445,ccs · co2 · carbonates · carbonate · eor · sequestration · subsurface · pipeline · offshore · geological,1
academic_T4::academic_T4_PG03,T4,academic,academic_T4,academic_T4_PG03,11,11_biorefineries_biorefinery_biomass_feedstocks,323,biorefineries · biorefinery · biomass · feedstocks · bioenergy · biofuels · feedstock · biofuel · fuels · gasification,2
academic_T4::academic_T4_PG03,T4,academic,academic_T4,academic_T4_PG03,17,17_redd_unfccc_deforestation_forestry,236,redd · unfccc · deforestation · forestry · reforestation · ecosystem · ecosystems · forests · mitigation · conserving,3
academic_T4::academic_T4_PG03,T4,academic,academic_T4,academic_T4_PG03,34,34_forestry_biomass_bioenergy_forests,113,forestry · biomass · bioenergy · forests · afforestation · sustainably · carbon · timber · mitigation · harvesting,4
academic_T4::academic_T4_PG03,T4,academic,academic_T4,academic_T4_PG03,37,37_biomass_carbon_forests_hectare,95,biomass · carbon · forests · hectare · ecosystem · trees · vegetation · mangrove · forest · agroforestry,5
academic_T4::academic_T4_PG03,T4,academic,academic_T4,academic_T4_PG03,55,55_biochar_hydrochar_biomass_gasification,54,biochar · hydrochar · biomass · gasification · pyrolysis · bioenergy · carbonization · feedstocks · feedstock · soil,6
academic_T4::academic_T4_PG04,T4,academic,academic_T4,academic_T4_PG04,4,4_emissions_decarbonization_automotive_vehicular,398,emissions · decarbonization · automotive · vehicular · transport · cng · ev · 2050 · ghg · electrification,1
academic_T4::academic_T4_PG04,T4,academic,academic_T4,academic_T4_PG04,6,6_decarbonisation_leed_decarbonization_2050,382,decarbonisation · leed · decarbonization · 2050 · insulation · retrofits · retrofitting · materials · building · dwellings,2
academic_T4::academic_T4_PG04,T4,academic,academic_T4,academic_T4_PG04,8,8_decarbonisation_decarbonization_gazprom_2050,372,decarbonisation · decarbonization · gazprom · 2050 · russia · geopolitical · 2030 · renewable · digitalization · competitiveness,3
academic_T4::academic_T4_PG04,T4,academic,academic_T4,academic_T4_PG04,27,27_decarbonizing_decarbonization_emissions_decarbonisation,123,decarbonizing · decarbonization · emissions · decarbonisation · maritime · lng · tankers · shipowners · propulsion · decarbonize,4
academic_T4::academic_T4_PG04,T4,academic,academic_T4,academic_T4_PG04,30,30_decarbonizing_decarbonization_2050_cop26,117,decarbonizing · decarbonization · 2050 · cop26 · renewables · 2030 · electrification · renewable · iea · coal,5
academic_T4::academic_T4_PG04,T4,academic,academic_T4,academic_T4_PG04,33,33_decarbonization_decarbonize_hydrogenation_hydrogen,113,decarbonization · decarbonize · hydrogenation · hydrogen · gasification · h2 · pem · renewable · 2050 · fuel,6
academic_T4::academic_T4_PG06,T4,academic,academic_T4,academic_T4_PG06,10,10_pedagogies_participatory_sdgs_unesco,347,pedagogies · participatory · sdgs · unesco · sdg · sdg4 · pedagogy · curricular · interdisciplinary · literacy,1
academic_T4::academic_T4_PG06,T4,academic,academic_T4,academic_T4_PG06,20,20_transdisciplinarity_transdisciplinary_interdisciplinarity_participatory,193,transdisciplinarity · transdisciplinary · interdisciplinarity · participatory · anthropocene · researchers · interdisciplinary · scientists · collaborative · collaboration,2
academic_T4::academic_T4_PG06,T4,academic,academic_T4,academic_T4_PG06,22,22_collaborative_governance_collaboration_kebijakan,164,collaborative · governance · collaboration · kebijakan · pengembangan · pendekatan · peningkatan · stakeholders · stakeholder · sdgs,3
academic_T4::academic_T4_PG06,T4,academic,academic_T4,academic_T4_PG06,24,24_governance_ecohealth_stakeholders_interventions,150,governance · ecohealth · stakeholders · interventions · collaborative · inequities · malawi · ecowas · collaboration · healthcare,4
academic_T4::academic_T4_PG06,T4,academic,academic_T4,academic_T4_PG06,25,25_agroecology_agroecological_participatory_livelihoods,139,agroecology · agroecological · participatory · livelihoods · regimes · agro · agri · governance · csa · transformative,5
academic_T4::academic_T4_PG06,T4,academic,academic_T4,academic_T4_PG06,31,31_activism_activists_activist_solidarity,116,activism · activists · activist · solidarity · participants · gramsci · intergenerational · protest · protests · protesters,6
academic_T4::academic_T4_PG06,T4,academic,academic_T4,academic_T4_PG06,45,45_ecosystem_ecosystems_biosphere_ecological,73,ecosystem · ecosystems · biosphere · ecological · participatory · unesco · ecology · stakeholders · livelihoods · collaboratives,7
academic_T4::academic_T4_PG06,T4,academic,academic_T4,academic_T4_PG06,47,47_indigenous_ecological_aboriginal_relationality,66,indigenous · ecological · aboriginal · relationality · biodiversity · decolonization · arcticnet · resilience · reciprocity · anishinaabek,8
academic_T4::academic_T4_PG09,T4,academic,academic_T4,academic_T4_PG09,29,29_cdm_cdms_ghgs_ghg,120,cdm · cdms · ghgs · ghg · usgbc · kyoto · ldcs · mitigation · emission · cer,1
academic_T4::academic_T4_PG09,T4,academic,academic_T4,academic_T4_PG09,52,52_cop27_oecd_renewable_dfis,56,cop27 · oecd · renewable · dfis · mitigation · funding · governments · financing · infrastructure · multilateral,2
academic_T4::academic_T4_S001,T4,academic,academic_T4,academic_T4_S001,1,1_shrm_hrm_workforce_hr,1111,shrm · hrm · workforce · hr · productivity · organisational · transformational · employees · analytics · retention,1
academic_T4::academic_T4_S007,T4,academic,academic_T4,academic_T4_S007,7,7_transboundary_hydropower_irrigation_ecosystem,378,transboundary · hydropower · irrigation · ecosystem · sadc · hydrological · stakeholders · dams · iwrm · ecological,1
academic_T4::academic_T4_S009,T4,academic,academic_T4,academic_T4_S009,9,9_urbanism_municipalism_governments_governance,359,urbanism · municipalism · governments · governance · localism · neoliberal · urbanization · iclei · municipalities · municipal,1
academic_T4::academic_T4_S012,T4,academic,academic_T4,academic_T4_S012,12,12_remanufacturing_remanufactured_retailer_logistics,322,remanufacturing · remanufactured · retailer · logistics · coordination · incentive · retailers · demand · supplier · decentralized,1
academic_T4::academic_T4_S013,T4,academic,academic_T4,academic_T4_S013,13,13_sdgs_mdgs_sdg_sdg2,320,sdgs · mdgs · sdg · sdg2 · mdg · 2030 · governments · governance · ldcs · g20,1
academic_T4::academic_T4_S014,T4,academic,academic_T4,academic_T4_S014,14,14_issuers_environmentally_renewable_ecb,314,issuers · environmentally · renewable · ecb · liquidity · economies · bonds · greener · financialization · bond,1
academic_T4::academic_T4_S015,T4,academic,academic_T4,academic_T4_S015,15,15_emissions_environmentally_subsidies_taxation,267,emissions · environmentally · subsidies · taxation · eia · vat · carbon · pollution · abatement · taxing,1
academic_T4::academic_T4_S023,T4,academic,academic_T4,academic_T4_S023,23,23_governance_govtech_participatory_governments,162,governance · govtech · participatory · governments · digital · ict · infrastructure · icts · technologies · edpcs,1
academic_T4::academic_T4_S026,T4,academic,academic_T4,academic_T4_S026,26,26_microgrid_renewable_hedging_pv,136,microgrid · renewable · hedging · pv · trading · volatility · aggregators · tariff · tariffs · generators,1
academic_T4::academic_T4_S038,T4,academic,academic_T4,academic_T4_S038,38,38_duopoly_antitrust_competitor_equilibria,94,duopoly · antitrust · competitor · equilibria · competition · monopolistic · haggling · monopoly · demand · asymmetric,1
academic_T4::academic_T4_S039,T4,academic,academic_T4,academic_T4_S039,39,39_governance_g20_pandemic_outbreak,90,governance · g20 · pandemic · outbreak · pandemics · neoliberalisation · cov · policymaking · sdgs · crisis,1
academic_T4::academic_T4_S040,T4,academic,academic_T4,academic_T4_S040,40,40_emissions_predicting_arima_prediction,90,emissions · predicting · arima · prediction · boosting · emission · svm · predict · predictive · regression,1
academic_T4::academic_T4_S043,T4,academic,academic_T4,academic_T4_S043,43,43_icj_intergeneracional_intergenerational_generaciones,77,icj · intergeneracional · intergenerational · generaciones · justicia · derechos · echr · climatico · climatica · cambio,1
academic_T4::academic_T4_S044,T4,academic,academic_T4,academic_T4_S044,44,44_diversification_capm_investors_decarbonization,76,diversification · capm · investors · decarbonization · volatility · investment · hedging · msci · garch · renewable,1
academic_T4::academic_T4_S050,T4,academic,academic_T4,academic_T4_S050,50,50_ghg_emissions_ghge_ecocampus,59,ghg · emissions · ghge · ecocampus · co2e · decarbonisation · emission · footprint · campuses · heis,1
academic_T4::academic_T4_S054,T4,academic,academic_T4,academic_T4_S054,54,54_transformativepotentialinaddressingglobalchallengessuchasclimatechange_ai_sdgs_policymaking,54,transformativepotentialinaddressingglobalchallengessuchasclimatechange · ai · sdgs · policymaking · thispaperexaminesthedualnatureofaiinglobalgovernance · governance · societal · sdg · transformative · governments,1
academic_T4::academic_T4_S056,T4,academic,academic_T4,academic_T4_S056,56,56_minerals_mineral_mining_metals,52,minerals · mineral · mining · metals · graphite · commodities · materials · criticality · tellurium · ore,1
academic_T4::academic_T4_S18,T4,academic,academic_T4,academic_T4_S18,18,18_ghg_co2e_inhalational_inhaled,222,ghg · co2e · inhalational · inhaled · healthcare · cardiovascular · gases · nhs · patients · imaging,1
corporate_T4::corporate_T4_PG01,T4,corporate,corporate_T4,corporate_T4_PG01,0,0_ghgs_emissions_ghg_epa,4458,ghgs · emissions · ghg · epa · emission · legislation · gases · methane · regulation · environment,1
corporate_T4::corporate_T4_PG01,T4,corporate,corporate_T4,corporate_T4_PG01,5,5_liabilities_emissions_liability_methane,88,liabilities · emissions · liability · methane · petroleum · gases · hydrocarbons · incurring · registrant · byproduct,2
corporate_T4::corporate_T4_PG01,T4,corporate,corporate_T4,corporate_T4_PG01,6,6_emissions_epa_ghg_ghgs,75,emissions · epa · ghg · ghgs · acesa · emission · legislation · 2050 · gases · petroleum,3
corporate_T4::corporate_T4_PG01,T4,corporate,corporate_T4,corporate_T4_PG01,8,8_fluctuations_trends_regulation_inflation,71,fluctuations · trends · regulation · inflation · restrictions · environment · pollutants · increasing · effects · demand,4
corporate_T4::corporate_T4_PG02,T4,corporate,corporate_T4,corporate_T4_PG02,1,1_expenses_hedging_nymex_ceiling,820,expenses · hedging · nymex · ceiling · expense · incurred · impairment · estimated · income · impairments,1
corporate_T4::corporate_T4_PG02,T4,corporate,corporate_T4,corporate_T4_PG02,2,2_statements_investors_investor_securities,151,statements · investors · investor · securities · cautionary · financing · uncertainties · statement · caution · forward,2
corporate_T4::corporate_T4_PG02,T4,corporate,corporate_T4,corporate_T4_PG02,3,3_estimates_gaap_liabilities_accounting,148,estimates · gaap · liabilities · accounting · depreciation · accruals · assets · expenses · transactions · asset,3
corporate_T4::corporate_T4_PG02,T4,corporate,corporate_T4,corporate_T4_PG02,4,4_fasb_disclosures_disclosure_issuances,127,fasb · disclosures · disclosure · issuances · disclose · accounting · sec · estimation · reporting · revisions,4
corporate_T4::corporate_T4_S007,T4,corporate,corporate_T4,corporate_T4_S007,7,7_valuation_equity_compensation_volatility,73,valuation · equity · compensation · volatility · vesting · paying · stock · value · dividend · payments,1
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,0,0_cop21_unfccc_cop28_ipcc,427,cop21 · unfccc · cop28 · ipcc · consensus · governments · warming · kyoto · negotiations · copenhagen,1
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,1,1_gillard_2050_australians_2030,349,gillard · 2050 · australians · 2030 · minister · coalition · australian · parliament · legislation · renewables,2
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,2,2_investors_investor_divesting_shareholders,328,investors · investor · divesting · shareholders · blackrock · investing · shares · invested · ftse · risk,3
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,3,3_deforestation_offsetting_offsets_climatecare,302,deforestation · offsetting · offsets · climatecare · carbonneutral · credit · forestry · polluting · polluters · credits,4
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,4,4_transparency_csr_stakeholders_reporting,252,transparency · csr · stakeholders · reporting · accountability · disclosures · disclosure · stakeholder · esg · governance,5
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,5,5_imf_cop27_cop29_g20,239,imf · cop27 · cop29 · g20 · 250bn · 100bn · funding · fund · mitigation · aid,6
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,8,8_deforestation_biomass_bioenergy_biofuel,162,deforestation · biomass · bioenergy · biofuel · biofuels · peatlands · biochar · hectares · rainforests · fuels,7
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,9,9_tories_environmentalists_monbiot_miliband,137,tories · environmentalists · monbiot · miliband · conservatives · corbyn · environmentalism · conservative · greener · labour,8
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,10,10_lobbying_policymakers_corporations_lobbyists,135,lobbying · policymakers · corporations · lobbyists · communiqué · influence · governments · ceos · corporate · ceo,9
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,11,11_decarbonising_decarbonisation_decarbonised_decarbonization,134,decarbonising · decarbonisation · decarbonised · decarbonization · decarbonise · 2050 · 2030 · renewables · decc · renewable,10
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,12,12_carbontrust_digital_ict_paper,119,carbontrust · digital · ict · paper · gco2e · footprint · communications · printed · revenue · gnm,11
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,13,13_ghg_carbontrack_cdp_disclosure,100,ghg · carbontrack · cdp · disclosure · corporations · disclose · reporting · disclosing · corporate · required,12
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,14,14_fao_methane_livestock_co2e,96,fao · methane · livestock · co2e · farming · gases · epa · consumption · deforestation · dioxide,13
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,15,15_2050_2030_zero_zeronauts,89,2050 · 2030 · zero · zeronauts · 2049 · 12bn · 2035 · datacentres · innovating · proliferation,14
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,16,16_localism_mayors_greener_governments,79,localism · mayors · greener · governments · municipal · councils · mayor · iclei · locally · cities,15
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,17,17_carboncure_cleantech_co2_coal,79,carboncure · cleantech · co2 · coal · pipelines · scientists · ccs · uptake · fuels · technologies,16
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,18,18_2050_dwellings_greening_eco,73,2050 · dwellings · greening · eco · building · efficiency · residential · constructing · retrofitting · buildings,17
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,19,19_ets_arcelormittal_pollution_polluters,70,ets · arcelormittal · pollution · polluters · lobbying · emission · polluting · trade · pointcarbon · co2,18
media_T4::media_T4_PG01,T4,media,media_T4,media_T4_PG01,21,21_china_economies_gdp_economy,55,china · economies · gdp · economy · renewables · industrialisation · renewable · chinese · beijing · sng,19
media_T4::media_T4_S006,T4,media,media_T4,media_T4_S006,6,6_2050_icao_airline_airlines,199,2050 · icao · airline · airlines · easyjet · co2 · transport · air · aviation · fuel,1
media_T4::media_T4_S022,T4,media,media_T4,media_T4_S022,22,22_incentives_incentive_sustainalytics_bonuses,53,incentives · incentive · sustainalytics · bonuses · executives · esg · ceos · ceo · compensation · payouts,1
academic_T5::academic_T5_PG01,T5,academic,academic_T5,academic_T5_PG01,0,0_agroecology_agricultural_crops_climatic,2080,agroecology · agricultural · crops · climatic · smallholder · agroecological · agri · livelihoods · agriculture · crop,1
academic_T5::academic_T5_PG01,T5,academic,academic_T5,academic_T5_PG01,2,2_hydrological_stormwater_floodplains_floods,1033,hydrological · stormwater · floodplains · floods · runoff · flooding · waterlogging · watershed · floodplain · rainfall,2
academic_T5::academic_T5_PG01,T5,academic,academic_T5,academic_T5_PG01,8,8_sociohydrology_hydrology_hydrological_catchment,437,sociohydrology · hydrology · hydrological · catchment · watershed · participatory · hydrologic · stakeholders · iwrm · stakeholder,3
